product_id	product_name	product_slug	post_status	post_date	post_modified	sku	description_chars	short_description_chars	thumbnail_id	gallery_image_ids
24897	EJERCITADOR MOVIMIENTO DE CINTURA MEDIUM	ejercitador-movimiento-de-cintura-medium	publish	2023-02-09 18:55:35	2026-03-26 16:32:42	EJE-EM-08-00	0	1438	24898	
24899	EJERCITADOR SURFER MEDIUM	ejercitador-surfer-cintura-medium	publish	2023-02-09 18:59:56	2026-03-26 16:32:42	EJE-EM-09-00	0	1440	24900	
24901	EJERCITADOR DE BRAZO MEDIUM	ejercitador-de-brazo-medium	publish	2023-02-09 19:02:37	2026-03-26 16:32:42	EJE-EM-10-00	0	1440	24902	
25233	Juego MADERA A	modulo-madera-a	publish	2023-03-07 16:46:51	2026-07-15 18:47:44	EOS-MA-01-00	1072	308	25234	25235
25243	Pixel Board	pixel-board	private	2023-03-07 17:33:35	2023-03-07 17:44:00	BOA-PT-01-00	0	285	25244	25245
28342	Ensueño	ensueno	publish	2024-02-19 19:09:53	2024-02-19 19:44:21	EOS-PR-34-20	1204	257	32073	
28365	Juego temático jirafa	modulo-tematico-jirafa	publish	2024-02-19 19:15:39	2026-07-15 18:47:44	TEM-PL-15-20	1120	259	32078	
28369	Juego temático  Zebra	modulo-tematico-zebra	publish	2024-02-19 19:45:19	2026-07-15 18:47:44	TEM-PL-16-20	1101	259	32077	
28389			draft	2024-02-21 14:44:54	2024-02-21 14:44:54		0	0		
28398	CUBO DE RETOS BAJOS	cubo-de-retos-bajos	publish	2024-02-21 15:07:52	2026-04-27 16:46:45	TRE-CU-12-00	2577	224	28350	
28399	Pasapies	pasapies	publish	2024-02-21 15:17:12	2024-02-21 15:17:13	PAS-PL-01-00	2035	224	32087	
28409	MONTABLE NESSY	montable-nessy	publish	2024-02-21 15:53:29	2026-03-26 16:32:04	IRE-PL-11-00	1530	223	28354	
28410	MONTABLE DINO	montable-dino	publish	2024-02-21 16:00:50	2026-03-26 16:32:04	IRE-PL-10-00	1530	223	28353	
28412	COLUMPIO DE MADERA	columpio-de-madera	publish	2024-02-21 16:08:39	2026-03-26 16:32:09	COL-MA-01-00	1744	223	28348	
28647	Ejercitador barras paralelas	ejercitador-barras-paralelas	private	2024-03-25 14:47:58	2024-03-25 14:47:58	EJE-BA-21-00	0	221	28648	
28651	GIMNASIO GRANDE DE BARRAS AL AIRE LIBRE	gimnasio-grande-de-barras-al-aire-libre	publish	2024-03-25 14:56:24	2026-03-26 16:32:51	EJE-ID-49-00	0	228	28652	
28654	Gimnasio mediano de barras al aire libre	gimnasio-mediano-de-barras-al-aire-libre	publish	2024-03-25 15:13:55	2024-03-25 15:13:55	EJE-ID-50-00	0	225	32108	
28664	PARED MILITAR	pared-militar	publish	2024-03-25 15:39:47	2026-03-26 16:32:48	EJE-ID-52-00	0	181	28665	
28674	EJERCITADOR BANCO ABDOMINAL HORIZONTAL	ejercitador-banco-abdominal-horizontal	publish	2024-03-25 16:12:16	2026-03-26 16:32:47	EJE-ID-05-01	0	225	28675	
28676	Ejercitador Banco Abdominal Inclinado	ejercitador-banco-abdominal-inclinado	publish	2024-03-25 16:16:23	2024-03-26 14:16:08	EJE-ID-06-00	0	224	28677	
28678	Grua Canina	grua-canina	publish	2024-03-25 16:19:24	2024-03-25 16:20:15	CAN-00-03-00	1050	184	32115	
29276	Pista de Skate ARC-6472	pista-de-skate-arc-6472	publish	2024-07-23 16:38:18	2024-07-23 16:41:24	ARC-6472	0	180	29277	
29280	Pista de Skate ARC-5911	pista-de-skate-arc-5911	publish	2024-07-23 16:49:28	2024-07-23 16:59:59	ARC-5911	0	179	29287	
29281	Speed ring	speed-ring	publish	2024-07-23 16:53:09	2024-07-23 16:53:50	ARCPT-01	0	112	29282	
29284	Triple Threat	triple-threat	publish	2024-07-23 16:56:49	2024-07-23 16:56:50	ARCPT-02	0	96	29285	
29373	BANCA GRAPA	banca-grapa	publish	2024-08-27 22:29:07	2026-03-26 16:32:30	CPL-124	0	273	29374	
29376	Banco Cubo		private	2024-08-27 22:34:21	2024-08-27 22:34:21		0	0		
29377	BANCA CUBO	banco-cubo	publish	2024-08-27 22:41:26	2026-03-26 16:32:30	CPL-224	0	224	29378	
29380	BANCA LINGOTE	banca-lingote	publish	2024-08-27 22:44:22	2026-03-26 16:32:31	CPL-324	0	202	29381	
29383	MESA DE AJEDREZ DE CONCRETO	mesa-de-ajedrez-de-concreto	publish	2024-08-27 22:48:09	2026-03-26 16:32:31	CPL-424	0	235	29384	
29757	GIMNASIO CALISTENIA C	gimnasio-calistenia-c	publish	2024-11-19 19:04:57	2026-04-27 16:47:05	CIR-00-14-00	122	148	29758	
30487	Twister inclusivo	twister-inclusivo	publish	2025-05-26 17:12:07	2025-05-26 17:12:08	KOM-COR203301-1101	0	0	30488	
30490	Spinner bowl	spinner-bowl	publish	2025-05-26 17:18:09	2025-05-26 17:18:10	KOM-ELE400024-3717F	0	0	30491	
30492	Carrusel inclusivo	carrusel-inclusivo	publish	2025-05-26 17:22:16	2025-05-26 17:22:16	KOM-PCM157-0205	0	0	30493	
30494	Carrusel 3 asientos	carrusel-3-asientos	publish	2025-05-26 17:32:35	2025-05-26 17:33:48	KOM-PCM153-0902	0	0	30495	
30496	Wehopper	wehopper	publish	2025-05-26 17:38:09	2025-05-26 17:38:10	KOM-PCM159-1001	0	0	30497	
30498	Columpio péndulo	columpio-pendulo	publish	2025-05-26 17:40:08	2025-05-26 17:40:09	KOM-M98401-1011	0	0	30499	
30500	Bloqx 5	bloqx-5	publish	2025-05-26 17:42:06	2025-05-26 17:42:06	KOM-BLX410501-3717	0	0	30501	
30502	Supernova	supernova	publish	2025-05-26 17:44:09	2025-05-26 17:44:09	KOM-GXY916021-3417	0	0	30503	
30504	Mega deck doble con torre	mega-deck-doble-con-torre	publish	2025-05-26 17:46:11	2025-05-26 17:46:12	KOM-PCM200432-0901	0	0	30505	
30506	Domo sensorial	cupula-sensorial	publish	2025-05-26 17:48:30	2025-06-19 17:00:56	KOM-CRP812001-0404	0	0	30507	
30508	Mariposa, physical	mariposa-physical	publish	2025-05-26 17:50:37	2025-05-26 17:50:40	KOM-COR175101-0403	0	0	30509	
30510	Domo explorer	cupula-explorer	publish	2025-05-26 18:13:56	2025-06-19 17:01:53	KOM-CRP812501-0404	0	0	30511	
30513	Mini cúpula con tobogan	mini-cupula-con-tobogan	publish	2025-05-26 18:25:28	2025-05-26 18:25:30	KOM-CRP810201-0903	0	0	30514	
30515	Giant palacio l+xl & torre mediana	giant-palacio-lxl-torre-mediana	publish	2025-05-26 18:27:06	2025-05-26 18:27:06	KOM-PCT310321-0901	0	0	30516	
30517	El castillo de la bruja	el-castillo-de-la-bruja	publish	2025-05-26 18:28:59	2025-05-26 18:28:59	KOM-NRO2008-1001	0	0	30518	
30519	Cupula jungla	cupula-jungla	publish	2025-05-26 18:30:49	2025-05-26 18:30:50	KOM-NRO836-1201	0	0	30520	
30521	Castillo con torre de vigía	castillo-con-torre-de-vigia	publish	2025-05-26 18:32:36	2025-05-26 18:32:37	KOM-PCM112821-0901	0	0	30522	
30523	Barco man-o-war	barco-man-o-war	publish	2025-05-26 18:34:42	2025-05-26 18:34:43	KOM-PCM113221-0901	0	0	30524	
30525	Cuatro torres con tobogan de tubo	cuatro-torres-con-tobogan-de-tubo	publish	2025-05-26 18:36:34	2025-05-26 18:36:35	KOM-KPL400722-0902	0	0	30526	
30527	Torre de juego con rampa	torre-de-juego-con-rampa	publish	2025-05-26 18:38:31	2025-05-26 18:38:32	KOM-PCM103031-0901	0	0	30528	
30529	Duo climber	duo-climber	publish	2025-05-26 18:41:15	2025-05-26 18:41:16	KOM-PCM81121-0950	0	0	30530	
30532	Torre de los magos doble	torre-de-los-magos-doble	publish	2025-05-26 19:06:44	2025-05-26 19:06:45	KOM-NRO2005-1001	0	0	30533	
30534	Barco explorador mediano	barco-explorador-mediano	publish	2025-05-26 19:28:55	2025-05-26 19:28:56	KOM-NRO542-1021	0	0	30535	
30536	Parcour 9	parcour-9	publish	2025-05-26 20:53:22	2025-05-26 20:53:23	KOM-NRO854-1001	0	0	30538	
30539	Parcour 6	parcour-6	publish	2025-05-26 20:54:56	2025-05-26 20:54:56	KOM-NRO865-1001	0	0	30540	
30541	Buscacaminos	buscacaminos	publish	2025-05-26 20:56:43	2025-05-26 20:57:26	KOM-PCE305121-0603	0	0	30542	
30543	Columpio nido 360	columpio-nido-360	publish	2025-05-26 20:59:39	2025-05-26 20:59:40	KOM-M98301-1009	0	0	30544	
30545	Combi 1 cross training	combi-1-cross-training	publish	2025-05-26 21:03:37	2025-06-03 14:04:44	KOM-FAZ20100-0900	0	0	30546	
30547	Prensa de piernas	prensa-de-piernas	publish	2025-05-26 21:23:57	2025-05-26 21:23:57	KOM-FAZ60300-0001	0	0	30549	
30550	Prensa de pecho	prensa-de-pecho	publish	2025-05-26 21:26:25	2025-05-26 21:26:27	KOM-FAZ60100-0001	0	0	30551	
30552	Banco de abdominales	banco-de-abdominales	publish	2025-05-26 21:29:03	2025-05-26 21:29:03	KOM-FAZ60600-0001	0	0	30553	
30554	Bicicleta elíptica	bicicleta-eliptica	publish	2025-05-26 21:30:50	2025-05-26 21:30:51	KOM-FAZ52100-0801	0	0	30555	
30556	Jalón para espalda	jalon-para-espalda	publish	2025-05-26 21:32:54	2025-05-26 21:32:55	KOM-FAZ60200-0001	0	0	30557	
30558	Prensa de hombros	prensa-de-hombros	publish	2025-05-26 21:36:19	2025-05-26 21:36:20	KOM-FAZ60400-0001	0	0	30559	
30560	Remo horizontal	remo-horizontal	publish	2025-05-26 21:38:49	2025-05-26 21:39:41	KOM-FAZ60500-0001	0	0	30561	
30562	Hiperextensor lumbar	hiperextensor-lumbar	publish	2025-05-26 21:41:20	2025-05-26 21:41:22	KOM-FAZ60700-0001	0	0	30563	
30564	Bicicleta de ciudad	bicicleta-de-ciudad	publish	2025-05-26 21:43:11	2025-05-26 21:44:27	KOM-FAZ50100-0801	0	0	30565	
30731	Juego Freya	modulo-freya	publish	2025-07-07 18:01:48	2026-07-15 18:47:44	MDA-PL-01-00	1399	227	32089	30733
30734	Juego Magni	modulo-magni	publish	2025-07-07 19:18:07	2026-07-15 18:47:45	MDA-PL-02-00	1396	228	32088	30736
31943	Juego Musical B01	juego-musical-b01	publish	2026-02-20 16:01:28	2026-03-11 18:17:12	MUS-CV-03-00	0	0	31944	
31946	Juego Musical PE-D01-A	juego-musical-pe-d01-a	publish	2026-02-20 17:01:00	2026-03-11 18:17:05	MUS-CV-02-00	0	0	31947	
31948	Juego 047A	modulo-047a	publish	2026-02-20 17:21:21	2026-07-15 18:47:45	ZHEJU-047A	0	0	31950	
31951	Juego BRITANIA GRIS	modulo-britania-gris	publish	2026-02-20 17:30:26	2026-07-15 18:47:45	WH-BRITANIA-G 	0	0	31952	
31953	Juego BARCO PIRATA	modulo-barco-pirata	publish	2026-02-20 17:34:44	2026-07-15 18:47:45	WH-BARCOP	0	0	31955	
31956	Juego PARMA	modulo-parma	publish	2026-02-20 17:39:02	2026-07-15 18:47:45	WH-PARMA	0	0	31957	
31958	Juego BARCELONA	modulo-barcelona	publish	2026-02-20 18:08:42	2026-07-15 18:47:45	WH-BARCELONA-GR	0	0	31959	
31960	Juego 125A	modulo-125a	publish	2026-02-20 18:12:57	2026-07-15 18:47:46	ZHEJU-125A	0	0	31961	
32116	GIRATORIO ODÍN	giratorio-odin	publish	2026-03-26 18:04:39	2026-03-26 18:35:44	GIR-PL-03-00	133	175	32117	
32118	GIRATORIO SAGA	giratorio-saga	publish	2026-03-26 18:04:40	2026-03-26 18:35:45	GIR-PL-04-00	159	177	32119	
32120	MESA CIRCULAR PARA ARBOL	mesa-circular-para-arbol	publish	2026-03-26 18:04:40	2026-03-26 18:35:45	MES-MA-01-00	365	183	32121	
32122	MESAPICNIC CHESTER	mesapicnic-chester	publish	2026-03-26 18:04:41	2026-03-26 18:35:45	MES-PM-03-00	238	136	32123	
32124	MESA PICNIC TRIX	mesa-picnic-trix	publish	2026-03-26 18:04:42	2026-03-26 18:35:45	MES-LP-07-00	0	101	32125	
32126	MESA MOEBIUS CON COLUMPIOS EN PLASTIMADERA	mesa-moebius-con-columpios-en-plastimadera	publish	2026-03-26 18:04:42	2026-03-26 18:35:45	MES-LP-04-01	69	105	32127	
32128	APARCABICICLETAS RUDY	aparcabicicletas-rudy	publish	2026-03-26 18:04:43	2026-03-26 18:35:44	APA-00-13-00	256	111	32129	
32130	PARABUS ZAMBA	parabus-zamba	publish	2026-03-26 18:04:44	2026-03-26 18:35:44	BUS-00-02-00	208	148	32131	
32132	LUMINARIA NAVAL 2.20	luminaria-naval-2-20	publish	2026-03-26 18:04:45	2026-03-26 18:35:45	MOB-CV-12	0	252	32133	
32134	LUMINARIA VELA 2.20	luminaria-vela-2-20	publish	2026-03-26 18:04:46	2026-03-26 18:35:45	PIL-CV-01-00	0	252	32135	
32136	LUMINARIA VELA 2.60	luminaria-vela-2-60	publish	2026-03-26 18:04:46	2026-03-26 18:35:45	PIL-CV-02-00	0	252	32137	
32138	TIROLESA	tirolesa	publish	2026-03-26 19:03:56	2026-03-26 19:12:24	TIR-00-01-00	116	187	32139	
32140	Juego DE MADERA BASICO	modulo-de-madera-basico	publish	2026-03-26 19:03:57	2026-07-15 18:47:46	EOS-MA-03-00	127	154	32141	
32142	CAÑON DE AGUA	canon-de-agua	publish	2026-03-26 19:03:58	2026-03-26 19:03:58	JAI-219	0	0	32143	
32144	CUBETAS DE VOLTEO	cubetas-de-volteo	publish	2026-03-26 19:03:59	2026-03-26 19:03:59	JAI-319	0	0	32145	
32146	TOP-IT-TOPE DE CONTENSION	top-it-tope-de-contension	publish	2026-03-26 19:04:00	2026-05-07 18:58:40	LEPDM-AMA	197	90	32147	
32148	TARDO MODULAR	tardo-modular	publish	2026-03-26 19:04:00	2026-05-07 18:58:40	LETDM-AMA	197	92	32149	
32150	TARDO CABECERO MACHO	tardo-cabecero-macho	publish	2026-03-26 19:04:01	2026-05-07 18:58:40	LEPDM-MAC	197	92	32151	
32152	TARDO CABECERO HEMBRA	tardo-cabecero-hembra	publish	2026-03-26 19:04:01	2026-05-07 18:58:40	LEPDM-HEM	197	92	32153	
32188	VERONA	verona-2	publish	2026-04-16 20:09:54	2026-07-17 19:22:11	MEC-CR-06-00	804	0	32161	
32189	Juego IBIZA	modulo-ibiza	publish	2026-04-27 16:46:38	2026-07-17 19:22:31	MEV-CR-01-00	808	0	32162	
32190	Juego CALIFORNIA	modulo-california	publish	2026-04-27 16:46:39	2026-07-17 19:22:51	MER-PR-03-00	832	0	32163	
32191	Juego PARIS	modulo-paris	publish	2026-04-27 16:46:39	2026-07-17 19:23:09	MER-PR-04-00	865	0	32164	
32192	Juego ARKANSAS	modulo-arkansas	publish	2026-04-27 16:46:39	2026-07-17 19:23:28	MER-PR-01-00	1005	0	32165	
32193	Juego RANDOLPH	modulo-randolph	publish	2026-04-27 16:46:40	2026-07-17 19:23:48	MER-PR-08-00	950	0	32166	
32194	Juego PARMA	modulo-parma-2	publish	2026-04-27 16:46:40	2026-07-17 19:24:11	MEV-CR-02-00	990	0	32167	
32195	Juego BRITANIA	modulo-britania	publish	2026-04-27 16:46:41	2026-07-17 19:24:35	MER-PR-05-00	1187	0	32171	
32196	Juego ESPAÑA	modulo-espana	publish	2026-04-27 16:46:42	2026-07-17 19:24:53	MEC-CR-02-00	1227	0	32172	
32197	Juego TREN	modulo-tren	publish	2026-04-27 16:46:43	2026-07-15 18:47:47	TEM-PR-07-20	1188	0	32175	
32198	Juego IMPERIO	modulo-imperio	publish	2026-04-27 16:46:43	2026-07-17 19:25:12	MEC-CR-07-00	1437	0	32176	
32199	Juego MAINE INCLUSIVO	modulo-maine-inclusivo	publish	2026-04-27 16:46:48	2026-07-17 19:25:32	MEC-CR-08-00	551	0	32177	
32200	Juego INDIANA INCLUSIVO	modulo-indiana-inclusivo	publish	2026-04-27 16:46:48	2026-07-15 18:47:48	EOS-IN-04-01	775	0	32178	
32201	BANCA FUJI A	banca-fuji-a	publish	2026-04-16 20:10:02	2026-04-27 16:46:49	BAN-PM-01-00	435	0	32179	
32202	BANCA FUJI B	banca-fuji-b	publish	2026-04-27 16:46:49	2026-04-27 16:46:49	BAN-PM-01-01	437	0	32180	
32203	EJERCITADOR AROS CORTO Y 2 POSTES	ejercitador-aros-corto-y-2-postes	publish	2026-04-27 16:47:00	2026-04-27 16:47:00	EJE-EST-05-00	328	0	32182	
32204	EJERCITADOR BARRAS DE ESTIRAMIENTO	ejercitador-barras-de-estiramiento	publish	2026-04-27 16:47:01	2026-04-27 16:47:01	EJE-EST-10-00	305	0	32183	
32205	EJERCITADOR BARRAS DOMINADAS Y DOS POSTES	ejercitador-barras-dominadas-y-dos-postes	publish	2026-04-27 16:47:02	2026-04-27 16:47:02	EJE-EST-09-00	312	0	32184	
32206	EJERCITADOR POTRO	potro-raider	publish	2026-04-27 16:46:54	2026-04-27 16:46:54	OKST-J02X	357	0		
32207	EJERCITADOR CAMINADORA OK	ejercitador-caminadora-ok	publish	2026-04-27 16:46:55	2026-04-27 16:46:55	OKST-M04X	295	0		
32208	EJERCITADO REMADORA OK	ejercitado-remadora-ok	publish	2026-04-27 16:46:55	2026-04-27 16:46:55	OKOK-H01	294	0		
32209	EJERCITADOR ELIPTICA OK	ejercitador-eliptica-ok	publish	2026-04-27 16:46:55	2026-04-27 16:46:55	OKST-T08X	291	0		
32210	EJERCITADOR BICICLETA OK	ejercitador-bicicleta-ok	publish	2026-04-27 16:46:56	2026-04-27 16:46:56	OKOK-Z08A	294	0		
32211	EJERCITADOR ABDOMINALES OK DOBLE	ejercitador-abdominales-ok-doble	publish	2026-04-27 16:46:56	2026-04-27 16:46:56	OKST-F01X	295	0		
32212	EJERCITADOR MOVIMIENTO DE CINTURA TRIPLE	ejercitador-movimiento-de-cintura-triple	publish	2026-04-27 16:46:56	2026-04-27 16:46:56	OKST-Z05X	295	0		
32213	EJERCITADOR SURFER OK DOBLE	surfeando	publish	2026-04-27 16:46:57	2026-04-27 16:46:57	OKST-C01X	292	0		
32214	EJERCITADOR DE PIERNAS OK DOBLE	ejercitador-de-piernas-ok-doble	publish	2026-04-27 16:46:57	2026-04-27 16:46:57	OKST-Z01X	295	0		
32215	EJERCITADOR BRAZOS OK DOBLE	ejercitador-de-brazo	publish	2026-04-27 16:46:57	2026-04-27 16:46:57	OKST-Z04X	290	0		
32216	EJERCITADOR DE PECHO OK DOBLE	ejercitador-de-pecho	publish	2026-04-27 16:46:58	2026-04-27 16:46:58	OKST-Z03X	293	0		
32217	EJERCITADOR CINTURA Y ESCALERAS OK	cintura-y-escalera	publish	2026-04-27 16:46:59	2026-04-27 16:46:59	OKOK-N01	296	0		
32218	EJERCITADOR BARRAS PARALELAS OK DOBLE	ejercitador-barras-paralelas-ok-doble	publish	2026-04-27 16:46:59	2026-04-27 16:46:59	OKST-S03X	291	0		
32219	PANEL CUENTA CONMIGO	panel-cuenta-conmigo	publish	2026-04-27 16:47:07	2026-04-27 16:47:07	EDU-PL-01-00	273	0		
32220	PANEL CUENTA FICHAS (1-5)	panel-cuenta-fichas-1-5	publish	2026-04-27 16:47:08	2026-04-27 16:47:08	EDU-PL-02-00	275	0		
32221	PANEL CUENTA FICHA (6-10)	panel-cuenta-ficha-6-10	publish	2026-04-27 16:47:09	2026-04-27 16:47:09	EDU-PL-03-00	275	0		
32222	PANEL CUENTA FICHA (0-5)	panel-cuenta-ficha-0-5	publish	2026-04-27 16:47:09	2026-04-27 16:47:09	EDU-PL-04-00	275	0		
32223	PANEL DELETREA	panel-deletrea	publish	2026-04-27 16:47:10	2026-04-27 16:47:10	EDU-PL-06-00	274	0		
32224	PANEL CREA PALABRAS	panel-crea-palabras	publish	2026-04-27 16:47:10	2026-04-27 16:47:10	EDU-PL-07-00	274	0		
32225	Juego D_LETREA	modulo-d_letrea	publish	2026-04-27 16:47:11	2026-07-15 18:47:48	EDU-PL-08-00	275	0		
32226	Juego OPERACIONES	modulo-operaciones	publish	2026-04-27 16:47:11	2026-07-15 18:47:48	EDU-PL-05-00	275	0		
32227	TOTEM CUADRADO	totem-cuadrado	publish	2026-04-27 16:47:12	2026-04-27 16:47:12	EDU-PL-09-00	274	0		
32228	TOTEM HEXAGONAL	totem-hexagonal	publish	2026-04-27 16:47:13	2026-04-27 16:47:13	EDU-PL-10-00	272	0		
32230	APARCABICICLETAS ANGULAR	aparcabicicletas-angular	publish	2026-04-27 16:46:51	2026-05-07 18:58:41	APA-00-10-00	349	0		
32231	EJERCITADOR BARRAS PARALELAS Y 2 POSTES	ejercitador-barras-paralelas-y-2-postes	publish	2026-04-27 16:47:03	2026-04-27 16:47:03	EJE-EST-07-00	319	0		
32232	EJERCITADOR DOMINADAS BARRAS DOBLE INCLUSIVO	ejercitador-dominadas-barras-doble-inclusivo	publish	2026-04-27 16:47:05	2026-04-27 16:47:05	EJE-IN-01-00	167	0		
